SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Townhouse,9145 Carrington Ridge Dr,Raleigh,NC,27615-1000,345000,3,3.0,Carrington Ridge,2279,4356,1999,17,151,200,Active,,,http://www.redfin.com/NC/Raleigh/9145-Carrington-Ridge-Dr-27615/home/41234309,TMLS,2188769,N,Y,35.907866,-78.659807
MLS Listing,,Condo/Co-op,3701 Baron Cooper Pass #106,Raleigh,NC,27612,325000,2,2.0,Olde Raleigh Villas,1688,,2000,17,193,439,Active,,,http://www.redfin.com/NC/Raleigh/3701-Baron-Cooper-Pass-27612/unit-106/home/41264361,TMLS,2188638,N,Y,35.830379,-78.7127344
MLS Listing,,Townhouse,13222 Ashford Park Dr,Raleigh,NC,27613,339900,3,3.0,Draymoor Manor,1960,2613,2003,18,173,190,Active,May-20-2018 01:00 PM,May-20-2018 04:00 PM,http://www.redfin.com/NC/Raleigh/13222-Ashford-Park-Dr-27613/home/41357804,TMLS,2188556,N,Y,35.9034348,-78.7251905
MLS Listing,,Single Family Residential,7904 Kingsland Dr,Raleigh,NC,27613-4202,375000,3,3.0,Kingsland Woods,2390,29620,1984,18,157,5,Active,,,http://www.redfin.com/NC/Raleigh/7904-Kingsland-Dr-27613/home/41147752,TMLS,2188419,N,Y,35.8901517,-78.7092005
MLS Listing,,Single Family Residential,6309 Kayton St Unit 3061 McCrory I,Raleigh,NC,27616,306785,3,3.0,Wake,1735,4138,2018,18,177,96,Active,,,http://www.redfin.com/NC/Raleigh/6309-Kayton-St-27616/unit-3061-McCrory-I/home/145544868,TMLS,2188354,N,Y,35.8608008,-78.5381526
MLS Listing,,Single Family Residential,5912 Pine Tree Ct,Raleigh,NC,27609,279000,3,2.0,Northclift,1600,13503,1974,18,174,,Active,,,http://www.redfin.com/NC/Raleigh/5912-Pine-Tree-Ct-27609/home/41122915,TMLS,2188309,N,Y,35.8611148,-78.6512724
MLS Listing,,Single Family Residential,4800 Theys Rd,Raleigh,NC,27606,299900,3,2.0,Pen Shaw Pines,1913,54014,1977,19,157,,Active,,,http://www.redfin.com/NC/Raleigh/4800-Theys-Rd-27606/home/41123347,TMLS,2188201,N,Y,35.721218,-78.724324
MLS Listing,,Townhouse,6437 Giddings St,Raleigh,NC,27616,255304,3,4.0,Wake,1820,2178,2018,19,140,140,Active,,,http://www.redfin.com/NC/Raleigh/6437-Giddings-St-27616/home/145543172,TMLS,2188199,N,Y,35.8606809,-78.5392122
MLS Listing,,Townhouse,6401 Giddings St,Raleigh,NC,27616,284900,4,4.0,Wake,2181,2178,2018,19,131,140,Active,,,http://www.redfin.com/NC/Raleigh/6401-Giddings-St-27616/home/145543023,TMLS,2188192,N,Y,35.8601531,-78.5388837
MLS Listing,,Townhouse,6417 Giddings St,Raleigh,NC,27616,284900,4,4.0,Wake,2181,2178,2018,19,131,140,Active,,,http://www.redfin.com/NC/Raleigh/6417-Giddings-St-27616/home/145542634,TMLS,2188170,N,Y,35.8603754,-78.539051
MLS Listing,,Single Family Residential,2108 Longwood Dr,Raleigh,NC,27612,344900,3,3.0,Arlington Hills,1964,8276,1994,19,176,18,Active,,,http://www.redfin.com/NC/Raleigh/2108-Longwood-Dr-27612/home/41202094,TMLS,2188140,N,Y,35.8620821,-78.673444
MLS Listing,,Condo/Co-op,320 W Martin St #105,Raleigh,NC,27601,291995,1,2.0,Martin Place Condos,799,,1997,21,365,225,Active,,,http://www.redfin.com/NC/Raleigh/320-W-Martin-St-27601/unit-105/home/41224364,TMLS,2188009,N,Y,35.7772674,-78.644794
MLS Listing,,Single Family Residential,12 Hill St,Raleigh,NC,27610,399000,3,3.0,College Park,1656,4356,2018,21,241,,Active,,,http://www.redfin.com/NC/Raleigh/12-Hill-St-27610/home/144826925,TMLS,2187964,N,Y,35.780743,-78.617391
MLS Listing,,Single Family Residential,1412 Rodessa Run,Raleigh,NC,27607,375000,3,3.0,Inside Wade Townhomes,1847,3484,2011,22,203,110,Active,May-20-2018 02:00 PM,May-20-2018 04:00 PM,http://www.redfin.com/NC/Raleigh/1412-Rodessa-Run-27607/home/41361782,TMLS,2187820,N,Y,35.8085369,-78.7353668
MLS Listing,,Single Family Residential,504 E Millbrook Rd,Raleigh,NC,27609,260000,3,2.0,Lakemont,1203,11325,1965,22,216,,Active,,,http://www.redfin.com/NC/Raleigh/504-E-Millbrook-Rd-27609/home/41080162,TMLS,2187800,N,Y,35.8513289,-78.6298773
MLS Listing,,Single Family Residential,2909 Rue Sans Famille,Raleigh,NC,27607,356500,3,3.0,Sans Famille,2101,5662,1981,22,170,42,Active,,,http://www.redfin.com/NC/Raleigh/2909-Rue-Sans-Famille-27607/home/41141084,TMLS,2187747,N,Y,35.822783,-78.688297
MLS Listing,,Single Family Residential,653 Rose Mallow Dr,Zebulon,NC,27597,261990,4,3.0,Wake,2800,6795,2018,22,94,50,Active,,,http://www.redfin.com/NC/Zebulon/653-Rose-Mallow-Dr-27597/home/145252807,TMLS,2187732,N,Y,35.760418024777,-78.600038200505
MLS Listing,,Single Family Residential,5155 Pinehall Wynd,Raleigh,NC,27604,265000,4,3.0,Pine Hall Plantation,2400,10890,1999,22,110,21,Active,,,http://www.redfin.com/NC/Raleigh/5155-Pinehall-Wynd-27604/home/41227507,TMLS,2187704,N,Y,35.8166068,-78.5523079
MLS Listing,,Single Family Residential,2812 Bardwell Rd,Raleigh,NC,27604,254900,3,2.0,Brentwood,1916,12196,1960,22,133,,Active,,,http://www.redfin.com/NC/Raleigh/2812-Bardwell-Rd-27604/home/41102414,TMLS,2187664,N,Y,35.8211261,-78.5985295
MLS Listing,,Single Family Residential,10901 Cokesbury Ln,Raleigh,NC,27614,299900,4,3.0,Falls River,2000,11325,2000,22,150,26,Active,,,http://www.redfin.com/NC/Raleigh/10901-Cokesbury-Ln-27614/home/41251624,TMLS,2187633,N,Y,35.9182422,-78.5672607
MLS Listing,,Single Family Residential,7220 Madiera Ct,Raleigh,NC,27615,329900,3,2.0,North Ridge,1477,16552,1969,23,223,,Active,,,http://www.redfin.com/NC/Raleigh/7220-Madiera-Ct-27615/home/41104518,TMLS,2187523,N,Y,35.8902219,-78.6234046
MLS Listing,,Single Family Residential,4808 Royal Troon Dr,Raleigh,NC,27604-5867,275000,3,2.0,Hedingham,2206,6098,1994,23,125,50,Active,,,http://www.redfin.com/NC/Raleigh/4808-Royal-Troon-Dr-27604/home/41187373,TMLS,2187417,N,Y,35.8072562,-78.5499823
MLS Listing,,Single Family Residential,1410 Duplin Rd,Raleigh,NC,27607,399000,2,2.0,Sunset Hills,1868,14374,1950,23,214,,Active,,,http://www.redfin.com/NC/Raleigh/1410-Duplin-Rd-27607/home/41096309,TMLS,2187414,N,Y,35.8062963,-78.6719398
MLS Listing,,Single Family Residential,1419 Joe Louis Ave,Raleigh,NC,27610,399900,4,3.0,Joe Louis Park,1612,6098,2018,23,248,,Active,,,http://www.redfin.com/NC/Raleigh/1419-Joe-Louis-Ave-27610/home/144220650,TMLS,2187298,N,Y,35.7708493,-78.617585
MLS Listing,,Townhouse,5921 Longeria Ct,Raleigh,NC,27612-4949,289900,4,4.0,Glenwood North Townhomes,2329,2178,2009,24,124,149,Active,May-20-2018 12:00 PM,May-20-2018 02:00 PM,http://www.redfin.com/NC/Raleigh/5921-Longeria-Ct-27612/home/41326759,TMLS,2187069,N,Y,35.8628491,-78.7179598
MLS Listing,,Single Family Residential,10909 Cokesbury Ln,Raleigh,NC,27614,375000,4,3.0,Falls River,2943,10454,2000,25,127,26,Active,,,http://www.redfin.com/NC/Raleigh/10909-Cokesbury-Ln-27614/home/41252142,TMLS,2186990,N,Y,35.9180178,-78.5667829
MLS Listing,,Condo/Co-op,3141 Hemlock Forest Cir #204,Raleigh,NC,27612,272000,2,2.0,Bentley Ridge,1422,,2005,25,191,297,Active,,,http://www.redfin.com/NC/Raleigh/3141-Hemlock-Forest-Cir-27612/unit-204/home/41313143,TMLS,2186945,N,Y,35.824376,-78.702332
MLS Listing,,Condo/Co-op,2800 Bedford Green Dr #110,Raleigh,NC,27604-1887,295000,2,4.0,Meadow Wood Park,1745,,2015,26,169,215,Active,May-20-2018 02:00 PM,May-20-2018 04:00 PM,http://www.redfin.com/NC/Raleigh/2800-Bedford-Green-Dr-27604/unit-110/home/68105780,TMLS,2186826,N,Y,35.8183368,-78.6132395
MLS Listing,,Single Family Residential,10209 Thoughtful Spot Way,Raleigh,NC,27614,379900,5,4.0,Bedford at Falls River,3858,8276,2006,27,98,60,Active,,,http://www.redfin.com/NC/Raleigh/10209-Thoughtful-Spot-Way-27614/home/41301914,TMLS,2186576,N,Y,35.9289771,-78.5747351
MLS Listing,,Single Family Residential,2536 Springfield Park Dr,Raleigh,NC,27614,279760,4,3.0,Wakefield,2247,7840,2000,29,125,51,Active,,,http://www.redfin.com/NC/Raleigh/2536-Springfield-Park-Dr-27614/home/41253110,TMLS,2186382,N,Y,35.9389722,-78.5622767
MLS Listing,,Townhouse,5711 Abingdon Ridge Pl,Raleigh,NC,27607,352000,3,4.0,Wake,2024,1001,2018,29,174,120,Active,,,http://www.redfin.com/NC/Raleigh/5711-Abington-Ln-27604/home/145384899,TMLS,2186373,N,Y,35.8214685,-78.5470991
MLS Listing,,Townhouse,5701 Abingdon Ridge Pl,Raleigh,NC,27607,352000,3,4.0,Wake,2024,1001,2018,29,174,120,Active,,,http://www.redfin.com/NC/Raleigh/5701-Abington-Ln-27604/home/145384747,TMLS,2186370,N,Y,35.8214685,-78.5470991
MLS Listing,,Townhouse,5709 Abingdon Ridge Pl,Raleigh,NC,27607,342000,3,4.0,Wake,2001,1001,2018,29,171,120,Active,,,http://www.redfin.com/NC/Raleigh/5709-Abington-Ln-27604/home/145384569,TMLS,2186360,N,Y,35.8214685,-78.5470991
MLS Listing,,Townhouse,5707 Abingdon Ridge Pl,Raleigh,NC,27607,342000,3,4.0,Wake,2009,1001,2018,29,170,120,Active,,,http://www.redfin.com/NC/Raleigh/5707-Abington-Ln-27604/home/145384502,TMLS,2186356,N,Y,35.8214685,-78.5470991
MLS Listing,,Townhouse,5705 Abingdon Ridge Pl,Raleigh,NC,27607,342000,3,4.0,Wake,2009,1001,2018,29,170,120,Active,,,http://www.redfin.com/NC/Raleigh/5705-Abington-Ln-27604/home/145384427,TMLS,2186353,N,Y,35.8214685,-78.5470991
MLS Listing,,Townhouse,5703 Abingdon Ridge Pl,Raleigh,NC,27607,342000,3,4.0,Wake,2001,1001,2018,29,171,120,Active,,,http://www.redfin.com/NC/Raleigh/5703-Abington-Ln-27604/home/145384326,TMLS,2186347,N,Y,35.8214685,-78.5470991
MLS Listing,,Single Family Residential,416 E Millbrook Rd,Raleigh,NC,27609,310000,4,3.0,North Glen,1894,13503,1968,29,164,,Active,,,http://www.redfin.com/NC/Raleigh/416-E-Millbrook-Rd-27609/home/41072995,TMLS,2186256,N,Y,35.851406,-78.6324485
MLS Listing,,Single Family Residential,2013 Mallard Ln,Raleigh,NC,27609,349800,4,3.0,Fox Run,2669,13503,1973,30,131,,Active,,,http://www.redfin.com/NC/Raleigh/2013-Mallard-Ln-27609/home/41084029,TMLS,2186085,N,Y,35.8608467,-78.6071766
MLS Listing,,Single Family Residential,3815 Yates Mill Trl,Raleigh,NC,27606,340000,3,3.0,Crossings at Tryon,1800,4356,2011,30,189,17,Active,,,http://www.redfin.com/NC/Raleigh/3815-Yates-Mill-Trl-27606/home/41316027,TMLS,2186018,N,Y,35.7456169,-78.7040177
MLS Listing,,Condo/Co-op,1159 Blue Bird Ln #1159,Wake Forest,NC,27587,269990,3,3.0,Villas of Wake Forest,1940,,2007,30,139,250,Active,,,http://www.redfin.com/NC/Wake-Forest/1159-Blue-Bird-Ln-27587/unit-1159/home/97313367,TMLS,2185918,N,Y,35.9620181,-78.5394682
MLS Listing,,Single Family Residential,12116 Ranleigh Ct,Raleigh,NC,27613,275000,3,3.0,Harrington Grove,1661,7840,1991,30,166,19,Active,,,http://www.redfin.com/NC/Raleigh/12116-Ranleigh-Ct-27613/home/41190482,TMLS,2185833,N,Y,35.9287126,-78.7458717
MLS Listing,,Townhouse,6534 Perry Creek Rd,Raleigh,NC,27616,277400,4,3.0,Wake,3644,2613,2018,31,76,140,Active,,,http://www.redfin.com/NC/Raleigh/6534-Perry-Creek-Rd-27616/home/144935380,TMLS,2185689,N,Y,35.861243,-78.538103
MLS Listing,,Townhouse,6528 Perry Creek Rd,Raleigh,NC,27616,281000,4,3.0,Wake,1822,2613,2018,31,154,140,Active,,,http://www.redfin.com/NC/Raleigh/6528-Perry-Creek-Rd-27616/home/145349790,TMLS,2185673,N,Y,35.8611342,-78.5364917
MLS Listing,,Single Family Residential,312 Colleton Rd,Raleigh,NC,27610,314900,3,3.0,Longview Park,1724,13068,1950,31,183,,Active,May-20-2018 02:00 PM,May-20-2018 04:00 PM,http://www.redfin.com/NC/Raleigh/312-Colleton-Rd-27610/home/41082260,TMLS,2185632,N,Y,35.7851442,-78.6124532
MLS Listing,,Single Family Residential,7105 Kinross Dr,Raleigh,NC,27613,250000,3,3.0,Brittany Woods,1439,6969,1990,31,174,38,Active,,,http://www.redfin.com/NC/Raleigh/7105-Kinross-Dr-27613/home/41163752,TMLS,2185582,N,Y,35.8768023,-78.711691
MLS Listing,,Single Family Residential,5517 Mapleridge Rd,Raleigh,NC,27609,359000,4,3.0,Cedar Hills Estates,2084,9147,1973,32,172,,Active,,,http://www.redfin.com/NC/Raleigh/5517-Mapleridge-Rd-27609/home/41116740,TMLS,2185562,N,Y,35.85715,-78.6255659
MLS Listing,,Single Family Residential,12508 Boone Hall Ct,Raleigh,NC,27614,399900,4,3.0,Wakefield,3251,20037,1998,32,123,25,Active,,,http://www.redfin.com/NC/Raleigh/12508-Boone-Hall-Ct-27614/home/41240707,TMLS,2185376,N,Y,35.9505355,-78.563113
MLS Listing,,Single Family Residential,7349 Birchshire Dr,Raleigh,NC,27616,279944,3,3.0,Bryson Village,2310,5662,2018,33,121,45,Active,,,http://www.redfin.com/NC/Raleigh/7349-Berkshire-Downs-Dr-27616/home/41338446,TMLS,2185261,N,Y,35.8776291,-78.5548281
MLS Listing,,Single Family Residential,3508 Bridlespur Ln,Raleigh,NC,27604,334900,3,3.0,Woodscreek,2145,42253,1977,33,156,1,Active,,,http://www.redfin.com/NC/Raleigh/3508-Bridlespur-Ln-27604/home/41128443,TMLS,2185206,N,Y,35.823883,-78.5540406
MLS Listing,,Single Family Residential,2508 Westham Pl,Raleigh,NC,27604,250000,4,3.0,Southall,2204,10890,1990,33,113,29,Active,,,http://www.redfin.com/NC/Raleigh/2508-Westham-Pl-27604/home/41177270,TMLS,2185152,N,Y,35.8164485,-78.5646434
MLS Listing,,Townhouse,6104 Shandwick Ct,Raleigh,NC,27609,320000,3,4.0,Ashton Hall Townhomes,2087,1306,2004,35,153,269,Active,,,http://www.redfin.com/NC/Raleigh/6104-Shandwick-Ct-27609/home/41288433,TMLS,2185053,N,Y,35.8638254,-78.6347205
MLS Listing,,Single Family Residential,8521 Averell Ct,Raleigh,NC,27615,345000,4,3.0,Alyson Pond,2662,14810,1993,35,130,44,Active,May-20-2018 01:00 PM,May-20-2018 04:00 PM,http://www.redfin.com/NC/Raleigh/8521-Averell-Ct-27615/home/41338487,TMLS,2185020,N,Y,35.8949032,-78.5989703
MLS Listing,,Single Family Residential,8613 Hobhouse Cir,Raleigh,NC,27615,289000,4,3.0,Windsor Forest,2545,7405,1997,35,114,15,Active,,,http://www.redfin.com/NC/Raleigh/8613-Hobhouse-Cir-27615/home/41205378,TMLS,2184985,N,Y,35.894052,-78.5741141
MLS Listing,,Single Family Residential,5709 Lakehaven Dr,Raleigh,NC,27612,329900,3,2.0,Brandermill,1757,10454,1983,36,188,,Active,,,http://www.redfin.com/NC/Raleigh/5709-Lakehaven-Dr-27612/home/41148213,TMLS,2184911,N,Y,35.8636564,-78.6687935
MLS Listing,,Single Family Residential,1000 Canterbury Rd,Raleigh,NC,27607,369900,3,2.0,Forest Hills,1072,8712,1951,36,345,,Active,,,http://www.redfin.com/NC/Raleigh/1000-Canterbury-Rd-27607/home/41114409,TMLS,2184862,N,Y,35.7986849,-78.6688821
MLS Listing,,Single Family Residential,5313 Beckom St,Raleigh,NC,27616,399900,3,3.0,Wake,2472,4791,2018,36,162,95,Active,,,http://www.redfin.com/NC/Raleigh/5313-Beckom-St-27616/home/145312639,TMLS,2184837,N,Y,35.860766,-78.537124
MLS Listing,,Single Family Residential,418 Bickett Blvd,Raleigh,NC,27608,299000,2,1.0,Five Points,887,6534,1941,36,337,,Active,,,http://www.redfin.com/NC/Raleigh/418-Bickett-Blvd-27608/home/41084131,TMLS,2184707,N,Y,35.7981596,-78.6422563
MLS Listing,,Single Family Residential,1136 Chapanoke Rd,Raleigh,NC,27603-3475,396382,4,4.0,Renaissance Park,2944,5227,2007,37,135,77,Active,,,http://www.redfin.com/NC/Raleigh/1136-Chapanoke-Rd-27603/home/41324732,TMLS,2184616,N,Y,35.7364548,-78.6616833
MLS Listing,,Single Family Residential,103 N Pettigrew St,Raleigh,NC,27610,397500,3,3.0,College Park,1780,4486,2017,37,223,,Active,,,http://www.redfin.com/NC/Raleigh/103-N-Pettigrew-St-27610/home/86032833,TMLS,2184479,N,Y,35.781447,-78.620895
MLS Listing,,Single Family Residential,1119 Martin St,Raleigh,NC,27610,376900,3,2.0,Wake,1426,6969,1925,37,264,,Active,,,http://www.redfin.com/NC/Raleigh/1119-E-Martin-St-27610/home/41114885,TMLS,2184406,N,Y,35.7764961,-78.620999
MLS Listing,,Single Family Residential,1521 Wescott Dr,Raleigh,NC,27614,359000,3,3.0,Wood Spring,2482,29620,1994,37,145,21,Active,,,http://www.redfin.com/NC/Raleigh/1521-Wescott-Dr-27614/home/41202476,TMLS,2184362,N,Y,35.9183149,-78.5838809
MLS Listing,,Single Family Residential,2804 Crystal Oaks Ln,Raleigh,NC,27614,399990,4,4.0,Wakefield,3651,12196,2001,37,110,30,Active,,,http://www.redfin.com/NC/Raleigh/2804-Crystal-Oaks-Ln-27614/home/41251919,TMLS,2184318,N,Y,35.946834,-78.5587156
MLS Listing,,Townhouse,3911 Stags Leap Cir,Raleigh,NC,27612,394000,3,3.0,Bentley Ridge Townhomes,2564,3049,2003,38,154,230,Active,,,http://www.redfin.com/NC/Raleigh/3911-Stags-Leap-Cir-27612/home/41245529,TMLS,2178940,N,Y,35.8222595,-78.7032772
MLS Listing,,Townhouse,2512 Happy Ln,Raleigh,NC,27614,385000,3,3.0,Bedford at Falls River,2521,4791,2005,38,153,185,Active,,,http://www.redfin.com/NC/Raleigh/2512-Happy-Ln-27614/home/41357584,TMLS,2184158,N,Y,35.927974,-78.563072
MLS Listing,,Single Family Residential,5800 Valley Estates Dr,Raleigh,NC,27612,325000,3,3.0,Fieldstream Farm,2631,16988,1983,38,124,,Active,May-20-2018 01:00 PM,May-20-2018 03:00 PM,http://www.redfin.com/NC/Raleigh/5800-Valley-Estates-Dr-27612/home/41143334,TMLS,2184080,N,Y,35.8650902,-78.6697241
MLS Listing,,Single Family Residential,908 Temple St,Raleigh,NC,27609,399900,4,3.0,Chestnut Hills,2323,20037,1966,38,172,,Active,,,http://www.redfin.com/NC/Raleigh/908-Temple-St-27609/home/41112181,TMLS,2184061,N,Y,35.8561417,-78.6516864
MLS Listing,,Single Family Residential,2320 Derby Dr,Raleigh,NC,27610,350000,4,4.0,Longview Park,2262,13068,1953,38,155,,Active,,,http://www.redfin.com/NC/Raleigh/2320-Derby-Dr-27610/home/41098517,TMLS,2184058,N,Y,35.7870057,-78.606021
MLS Listing,,Single Family Residential,4128 Yadkin Dr,Raleigh,NC,27609-6335,399900,3,2.0,North Hills,1821,15681,1960,40,220,,Active,,,http://www.redfin.com/NC/Raleigh/4128-Yadkin-Dr-27609/home/41073596,TMLS,2183789,N,Y,35.8390739,-78.6549258
MLS Listing,,Townhouse,5401 Echo Ridge Rd,Raleigh,NC,27612-6950,258000,3,3.0,Delta Ridge,1850,1306,2003,42,139,137,Active,,,http://www.redfin.com/NC/Raleigh/5401-Echo-Ridge-Rd-27612/home/41269824,TMLS,2183583,N,Y,35.853718,-78.721692
MLS Listing,,Single Family Residential,5309 Forsyth Park St,Raleigh,NC,27616,321900,3,3.0,Wake,2168,3484,2016,43,148,95,Active,,,http://www.redfin.com/NC/Raleigh/5309-Forsyth-Park-St-27616/home/101612349,TMLS,2183351,N,Y,35.861817,-78.539621
MLS Listing,,Single Family Residential,418 N King Charles Rd,Raleigh,NC,27610,374900,3,3.0,Longview,1504,15246,1951,43,249,,Active,,,http://www.redfin.com/NC/Raleigh/418-N-King-Charles-Rd-27610/home/41075175,TMLS,2183258,N,Y,35.7864604,-78.610738
MLS Listing,,Single Family Residential,803 Postell St,Raleigh,NC,27601-2037,399900,3,3.0,Wake,1484,6098,1956,43,269,,Active,,,http://www.redfin.com/NC/Raleigh/803-Postell-St-27601/home/145280496,TMLS,2183254,N,Y,35.773612,-78.6246801
MLS Listing,,Single Family Residential,5617 Deblyn Ave,Raleigh,NC,27612,279900,4,2.0,Brookhaven,2113,16552,1960,43,132,,Active,,,http://www.redfin.com/NC/Raleigh/5617-Deblyn-Ave-27612/home/41085889,TMLS,2183168,N,Y,35.8567941,-78.6987902
MLS Listing,,Vacant Land,3409 Rock Creek Dr Lot 85,Raleigh,NC,27609,335000,,,Drewry Hills,,7840,,44,,,Active,,,http://www.redfin.com/NC/Raleigh/3409-Rock-Creek-Dr-27609/unit-85/home/145277703,TMLS,2182935,N,Y,35.8274952,-78.6383444
MLS Listing,,Vacant Land,3409 Rock Creek Dr Lot 86,Raleigh,NC,27609,335000,,,Drewry Hills,,8276,,44,,,Active,,,http://www.redfin.com/NC/Raleigh/3409-Rock-Creek-Dr-27609/unit-86/home/145277702,TMLS,2182927,N,Y,35.8274952,-78.6383444
MLS Listing,,Single Family Residential,2602 Wayland Dr,Raleigh,NC,27608,315000,2,1.0,Wake,778,5662,1948,45,405,,Active,,,http://www.redfin.com/NC/Raleigh/2602-Wayland-Dr-27608/home/41077074,TMLS,2182803,N,Y,35.8134987,-78.6593178
MLS Listing,,Single Family Residential,5201 Blakeley Ln,Raleigh,NC,27613,289000,3,3.0,Harrington Grove,1850,6969,1993,45,156,30,Active,,,http://www.redfin.com/NC/Raleigh/5201-Blakeley-Ln-27613/home/41197782,TMLS,2179977,N,Y,35.9295037,-78.7426904
MLS Listing,,Single Family Residential,6508 Valley Estates Dr,Raleigh,NC,27612,325000,3,3.0,Wake,1950,17859,1982,46,167,,Active,,,http://www.redfin.com/NC/Raleigh/6508-Valley-Estates-Dr-27612/home/41134545,TMLS,2182441,N,Y,35.8707058,-78.6770837
MLS Listing,,Vacant Land,648 Carolina Crossings Dr #10,Apex,NC,27523,337500,,,Chatham,,141570,,46,,,Active,,,http://www.redfin.com/NC/Apex/648-Carolina-Crossings-Dr-Unknown/unit-10/home/101348498,TMLS,2182433,N,Y,35.7830842584372,-78.7171020358801
MLS Listing,,Single Family Residential,7364 Birchshire Dr,Raleigh,NC,27616,281054,3,3.0,Bryson Village,2310,5662,2018,46,122,45,Active,,,http://www.redfin.com/NC/Raleigh/7364-Berkshire-Downs-Dr-27616/home/41156515,TMLS,2182389,N,Y,35.8771486,-78.5545286
MLS Listing,,Single Family Residential,6416 Giddings St Unit 3071 Watson,Raleigh,NC,27616,331715,4,4.0,Wake,2101,4138,2018,46,158,95,Active,,,http://www.redfin.com/NC/Raleigh/6416-Giddings-St-27616/unit-3071-Watson/home/145269755,TMLS,2182385,N,Y,35.8607386,-78.5386463
MLS Listing,,Single Family Residential,7309 Birchshire Dr,Raleigh,NC,27616,283117,3,3.0,Bryson Village,2300,7840,2018,46,123,45,Active,,,http://www.redfin.com/NC/Raleigh/7309-Berkshire-Downs-Dr-27616/home/41146625,TMLS,2182383,N,Y,35.8774599,-78.5582197
MLS Listing,,Single Family Residential,5201 Duckdown Ct,Raleigh,NC,27604,309900,4,3.0,Pine Hall Plantation,3446,11761,2000,47,90,21,Active,,,http://www.redfin.com/NC/Raleigh/5201-Duckdown-Ct-27604/home/41221968,TMLS,2182314,N,Y,35.8201886,-78.5523547
MLS Listing,,Single Family Residential,2108 Village Oaks Ln,Raleigh,NC,27614,325000,4,3.0,Berkshire,2475,10018,1999,47,131,46,Active,,,http://www.redfin.com/NC/Raleigh/2108-Village-Oaks-Ln-27614/home/41270598,TMLS,2182262,N,Y,35.9415009,-78.5711199
MLS Listing,,Single Family Residential,13112 Elmleaf Ct,Raleigh,NC,27614,365000,4,3.0,Wakefield,3061,9583,1999,48,119,46,Active,,,http://www.redfin.com/NC/Raleigh/13112-Elmleaf-Ct-27614/home/41238155,TMLS,2182104,N,Y,35.941165,-78.5695896
MLS Listing,,Vacant Land,214 E Cabarrus St,Raleigh,NC,27601,359000,,,Wake,,3676,,49,,,Active,,,http://www.redfin.com/NC/Raleigh/214-E-Cabarrus-St-27601/home/145254897,TMLS,2182024,N,Y,35.773921,-78.636045
MLS Listing,,Single Family Residential,3208 Brennan Dr,Raleigh,NC,27613,379000,3,4.0,Brandon Station,2975,29620,1979,50,127,,Active,,,http://www.redfin.com/NC/Raleigh/3208-Brennan-Dr-27613/home/41226597,TMLS,2181814,N,Y,35.8983996,-78.6881683
MLS Listing,,Vacant Land,1008 Welch Ln,Raleigh,NC,,375000,,,Radcliffe,,80586,,51,,2100,Active,,,http://www.redfin.com/NC/Raleigh/1008-Welch-Ln-27614/home/44539119,TMLS,2181749,N,Y,35.919741,-78.595319
MLS Listing,,Vacant Land,1009 Welch Ln,Raleigh,NC,,365000,,,Radcliffe,,83199,,51,,2100,Active,,,http://www.redfin.com/NC/Raleigh/1009-Welch-Ln-27614/home/44539534,TMLS,2181743,N,Y,35.9188456,-78.5961505
MLS Listing,,Single Family Residential,4217 Yadkin Dr,Raleigh,NC,27609,399900,3,2.0,North Hills,1635,13068,1960,51,245,,Active,,,http://www.redfin.com/NC/Raleigh/4217-Yadkin-Dr-27609/home/41069117,TMLS,2181742,N,Y,35.8403925,-78.6537585
MLS Listing,,Single Family Residential,12108 Old Creedmoor Rd,Raleigh,NC,27613,295000,3,2.0,Wake,1257,84070,1988,51,235,,Active,,,http://www.redfin.com/NC/Raleigh/12108-Old-Creedmoor-Rd-27613/home/41173336,TMLS,2177056,N,Y,35.9626256,-78.7052611
MLS Listing,,Single Family Residential,5121 Windmere Chase Dr Lot 165,Raleigh,NC,27616,336957,3,3.0,Belmont,2334,6098,2018,51,144,78,Active,,,http://www.redfin.com/NC/Raleigh/5121-Windmere-Chase-Dr-27616/unit-165/home/145246403,TMLS,2181564,N,Y,35.8390551,-78.5547228
MLS Listing,,Townhouse,2124 Brimming Lake Ct,Raleigh,NC,27614,308900,3,3.0,Bedford at Falls River,2461,2178,2004,52,126,263,Active,,,http://www.redfin.com/NC/Raleigh/2124-Brimming-Lake-Ct-27614/home/41357125,TMLS,2181451,N,Y,35.9237958,-78.5774186
MLS Listing,,Townhouse,3952 Stags Leap Ct,Raleigh,NC,27612,365000,3,3.0,Bentley Ridge Townhomes,2164,2613,2000,53,169,230,Active,,,http://www.redfin.com/NC/Raleigh/3952-Stags-Leap-Cir-27612/home/41246037,TMLS,2181227,N,Y,35.8230515,-78.7035304
